7.0,4.0,3.0,6.61040825363675,5.144181508839259,6.1214798706466755,1.179849625,1.18416667,1.24162674,2.117360353,2.18903017,2.97743082
8.0,4.0,5.0,7.760945081189453,5.898413304998712,7.702029788887605,0.482675612,0.484863162,0.5057185292,1.198007584,1.359845757,1.401690245
10.0,9.0,7.0,5.481558228483769,5.152218547856217,5.428228791472712,0.6640193462,0.6647579074,0.6879566312,1.33648932,1.76499176,1.959775925
3.0,3.0,7.0,5.8067266699522335,9.305184800947245,6.219095695922427,0.4954337478,0.4973264933,0.5359306335,1.458518028,1.470845819,1.583069801
7.0,4.0,5.0,7.031912567645708,7.427342365017042,5.116340259140183,0.9076974392,0.9118167758,0.9547430873,1.498590112,1.656261206,2.310504436
7.0,4.0,10.0,6.676461301635698,7.640703007200496,8.300172976814377,0.2174308747,0.2187105566,0.2296428233,0.6480072737,0.651465416,0.683739543
8.0,7.0,8.0,8.394968459038012,8.448744209597871,9.672710356112923,0.1959709078,0.1961331367,0.2041242123,0.5807977319,0.5812608004,0.6007609963
5.0,5.0,9.0,5.2626593642947315,6.818557770785432,5.7195812099023735,0.4671849608,0.4686639011,0.4971871972,1.388335466,1.394019365,1.477316856
10.0,10.0,3.0,8.568769446486804,8.704943961159671,8.97611752017399,0.5364551544,0.5364587903,0.5541782975,0.6873095036,0.8479497433,0.8557514548
9.0,10.0,5.0,6.3612767990720185,6.45225044075625,8.282298036650497,0.4318487942,0.4320325255,0.4465458691,0.8904904723,1.206622243,1.256177783
6.0,6.0,8.0,5.047042986785887,8.25149998501214,9.09413402604166,0.2372862846,0.2380061001,0.2506071329,0.7034775615,0.7060040236,0.7427569032
9.0,6.0,6.0,6.310930328656797,5.385827634165152,9.807537386117943,0.2865431607,0.2873852253,0.2986223698,0.8417196274,0.8442219496,0.8766322136
3.0,5.0,7.0,9.598739954425973,6.195713131523062,7.314224366105842,0.3715302348,0.3729652762,0.396751225,1.098295689,1.09948504,1.171619058
8.0,7.0,7.0,5.572966688981614,5.228381376514691,5.673902740570205,0.6196472049,0.6206408739,0.646858871,1.535119891,1.829488873,1.833054781
10.0,7.0,7.0,8.441837868893915,7.414362692945927,6.630213417813137,0.4147723615,0.415656507,0.4306248724,0.7522210479,0.8410266638,1.185647011
5.0,9.0,7.0,6.529074913870602,9.503585870994046,5.718025263871874,0.5238560438,0.5264914632,0.5478057265,0.894623816,0.9893590212,1.265916228
7.0,4.0,7.0,5.476045974556152,9.115818175852493,9.882419587835237,0.2308332771,0.2313991636,0.2443159819,0.6823037267,0.6831697822,0.7214392424
6.0,10.0,3.0,5.583073080240401,6.141447817117624,8.754869415003483,0.6540825367,0.6550981998,0.6791239977,1.357135177,1.439645767,1.80649507
10.0,3.0,4.0,9.828242990396861,9.986498068041115,8.940463180541785,0.4078578353,0.4101860821,0.4238186479,0.6462664008,0.7568240166,0.9457746744
5.0,4.0,4.0,9.799388374917935,8.204095219022477,6.04814391738093,0.7891711593,0.7909424305,0.8374392986,1.202614903,1.364004254,1.801551342
8.0,9.0,3.0,8.232632263417024,8.34107311549243,7.291901180709652,0.7621007562,0.7624349594,0.7912158966,0.9467171431,1.11143136,1.1911062
5.0,4.0,4.0,7.478735211080577,9.936828644844063,9.097210822446304,0.4210485518,0.4216794968,0.4466786981,0.9886876941,1.20291698,1.205936432
7.0,5.0,8.0,6.5421755303658635,6.062729866283666,6.269407769870319,0.4419876933,0.4437960088,0.4650040269,1.309947848,1.315748572,1.377252579
3.0,4.0,5.0,7.7817317286015895,9.204763024420105,6.033460920136612,0.6747403741,0.6765325069,0.7210780978,1.435225487,1.636666298,1.9476825
9.0,6.0,6.0,7.226941898199741,6.3225537537906975,7.05068200589948,0.4653345346,0.4665832818,0.4846318364,1.061483264,1.171406388,1.364683032
8.0,10.0,6.0,6.821723404269608,7.134229159831133,7.490312181023455,0.4150294363,0.4155005217,0.4299532473,0.828584373,1.041900992,1.21767962
4.0,9.0,10.0,5.848746920902737,8.933312658856163,5.649709694079456,0.3904473484,0.3961659074,0.4097607136,0.9047648311,1.1364187,1.159076929
10.0,9.0,5.0,7.51503490637581,5.18537851118067,9.859327749504072,0.3258271813,0.3260346949,0.3373640776,0.8775045872,0.947268188,0.9490613341
4.0,4.0,8.0,7.32129753082044,7.726731713199632,6.692674671265824,0.3811770976,0.3812873065,0.4064872265,1.129595518,1.130316019,1.204925299
3.0,7.0,5.0,6.448023657747168,5.643280467908124,7.702052110418878,0.5132563114,0.5162143111,0.5409103632,1.494586468,1.502439857,1.572963357
4.0,6.0,9.0,7.081143047522654,9.122167873690397,8.951080729863756,0.2040863484,0.20521456,0.216060102,0.606551826,0.6101692915,0.6418840289
9.0,10.0,7.0,8.326227570787342,5.06935769186483,7.12576603057911,0.3939105272,0.3939485252,0.4090235233,0.863958478,1.023577929,1.160408735
10.0,9.0,3.0,8.07563429535975,8.710524109877849,5.835732877966459,1.067326784,1.067566872,1.104771137,1.185376287,1.322966218,1.33787787
6.0,6.0,7.0,8.866089528129804,9.700868897594212,8.11030775890876,0.2873688638,0.287410289,0.3015100062,0.6637168527,0.8470525146,0.8477935195
9.0,3.0,5.0,8.208172172570695,7.116889547863352,7.369648508957102,0.4993188679,0.5028054118,0.5212426186,0.9781627059,1.201170444,1.448670149
10.0,5.0,5.0,6.970774686720484,5.990829594723353,8.980061060039143,0.3805782497,0.3819189072,0.3954410553,1.079266548,1.106972575,1.111641884
9.0,8.0,6.0,9.72611277836107,8.543673392367293,5.735817622310772,0.5670145154,0.5673488379,0.5893549323,0.7377182841,0.8540438414,0.9874843955
3.0,4.0,10.0,8.854435143228695,9.721592301946897,6.7755627302232195,0.2792297602,0.2806055844,0.2995222509,0.8304448724,0.8354321718,0.8914823532
10.0,9.0,7.0,7.568300285611167,9.145647971634482,8.73523247171031,0.2610858679,0.2612843812,0.2702610791,0.537353456,0.7387651205,0.7704766393
3.0,6.0,4.0,8.937642341890474,7.355584994494736,6.994175754633936,0.660928309,0.6639471054,0.6983112097,1.305267572,1.486975074,1.889234304
10.0,7.0,4.0,7.440253592289294,7.572002939624694,9.787964734711538,0.3835680485,0.3839946985,0.3976216316,0.759067893,0.9212582111,1.097207904
10.0,6.0,10.0,6.782695678195106,8.513940199434684,9.940160576963681,0.1562586874,0.1567762941,0.1626849025,0.4654718339,0.4667892158,0.4842847884
7.0,3.0,3.0,6.953633708203748,9.826111505020872,7.542085665288608,0.7486035228,0.7516783476,0.7879130244,1.25601697,1.407813787,1.899667621
10.0,9.0,6.0,7.496898536840793,7.95564142203531,5.561500602048496,0.6366676688,0.6370559335,0.6594533324,0.8582410812,1.075159311,1.106615901
9.0,3.0,10.0,6.054834672805624,5.835868027109495,9.15202717947762,0.1954201311,0.199699387,0.2054778486,0.5833849907,0.5949603319,0.6124233603
10.0,7.0,5.0,6.869653898693668,7.213983898550562,6.474713640098845,0.6203352809,0.6214306951,0.6437301636,0.9915472269,1.183718324,1.487361073
7.0,9.0,9.0,9.983550733464673,9.356586703809153,9.028718731624263,0.1850017607,0.1853149384,0.1924124807,0.4587512612,0.5494251847,0.5501685143
4.0,4.0,5.0,5.703304928902021,7.880830002923336,9.120370963943602,0.375908196,0.3762163818,0.4020116031,1.093405604,1.095775366,1.169481754
6.0,8.0,3.0,7.410000841377176,8.07696737439538,7.450813236146166,0.7641836405,0.7651338577,0.7977398634,1.094375372,1.244389653,1.595145822
10.0,7.0,10.0,8.033235653253016,7.718584119980061,5.578918235779667,0.3870636821,0.3884029984,0.4026319981,0.742423892,0.8727058172,1.149773479
5.0,3.0,4.0,6.447452923729189,5.1221181094091035,6.978635676911303,0.7567129731,0.7601205707,0.8068336248,2.163262606,2.17849946,2.305783272
6.0,7.0,10.0,7.599136610043015,7.610211290165141,7.077333414832542,0.272367686,0.2728157938,0.2857584953,0.8108113408,0.8121237159,0.8502808809
5.0,7.0,3.0,7.645712014016146,9.142383406321699,9.401723685206225,0.515037477,0.5156203508,0.5403048396,0.9272412658,1.023066759,1.419892073
