5.0,8.0,1.0,1.833479597359227,3.9944625564431178,6.276402264746976,3.456847429,3.472317934,3.656045675,5.955047131,7.296164513,9.398365974
8.0,5.0,1.0,0.6010390710382028,6.624126643447608,5.4625623608298755,3.944848537,4.060682774,4.337106705,5.603049278,6.467010498,7.576281548
6.0,4.0,9.0,2.9807171492629867,9.481314200981725,3.2183140463143993,1.121857166,1.138635635,1.227928042,2.30180788,2.408287287,3.10841012
1.0,5.0,7.0,2.5633549891583014,2.496240419620052,6.10224369417823,0.5901173949,0.7435339689,0.7468129396,1.901547313,2.213898897,2.255802631
6.0,10.0,3.0,9.539042471579943,9.912664466206897,3.703014440993631,1.995335817,1.99832499,2.041357994,2.108284712,2.120277166,2.22752285
7.0,1.0,4.0,8.228340012862247,0.6846609050666189,2.3461880299093685,2.14051652,2.343846083,2.746512651,3.346793175,4.06698513,4.495642662
3.0,6.0,7.0,8.144344458697557,3.3764472703369304,4.373959343562483,0.9477843642,0.9479788542,1.020581245,2.589569807,2.773915052,2.805760145
10.0,9.0,7.0,6.890225742566985,4.630280923455497,4.356890416362767,0.9078909159,0.9101706147,0.9434581399,1.417190075,1.548834801,2.097299576
2.0,5.0,1.0,9.093132241792347,1.7901488826694325,1.8761348441567163,16.23608017,18.58951187,19.70762062,20.9551487,20.96651077,22.71463013
8.0,5.0,2.0,5.469066183749343,0.6055382848618078,4.202991205421211,3.60090661,3.849439621,3.864136219,4.906334877,5.973823071,7.405259132
8.0,7.0,4.0,4.655082086720119,4.516561929943726,9.267609544462834,0.4993165731,0.4996660054,0.5216787457,1.428456783,1.429430604,1.491057873
7.0,4.0,8.0,6.978850191613119,7.516062529360894,2.6557330146719003,1.569998384,1.584229589,1.659612775,2.029350042,2.169628859,2.747223854
8.0,9.0,6.0,4.218880718408951,0.6238635051456065,1.2966226849646378,7.928845882,8.515342712,9.30120182,10.1552248,11.76585388,14.15557575
7.0,8.0,2.0,8.904903247933806,4.059818915683616,9.651953605739138,0.762527287,0.7633718252,0.8027383089,1.356650233,1.388191819,1.900668025
8.0,4.0,4.0,7.049674853142623,5.921283519054273,2.971654744247886,2.643235207,2.673320532,2.765417814,3.080771923,3.133051157,3.525640726
10.0,4.0,6.0,3.4012917071621684,3.01269407302403,6.620907764476284,0.6618375778,0.6742506027,0.6948005557,1.949091911,1.981797814,2.042290926
4.0,8.0,10.0,3.6615055866846054,1.5648260570851338,8.11997871683376,0.2911767066,0.2991793752,0.3367804885,0.8757529259,0.8951684237,1.003188252
8.0,3.0,6.0,2.668998028996295,7.251118903703078,7.395790257361606,0.4983145595,0.4984841943,0.5344977379,1.463450432,1.466347218,1.570035458
9.0,7.0,10.0,3.026938507371482,2.1095771906753957,6.372301786478958,0.4439505041,0.4578650296,0.4773472846,1.33030653,1.366240501,1.423712254
2.0,9.0,10.0,6.26404609474309,6.454095773044437,3.7164777295061393,0.8062037826,0.8404754996,0.8485834599,1.555009127,1.998639703,2.395189047
10.0,6.0,3.0,2.599024900810055,7.8670057558892,3.5875947345619412,2.782382488,2.81985116,2.96082139,3.385702133,3.555026531,4.172564507
7.0,1.0,6.0,8.953354768938214,3.7969981783665996,1.793039070217741,3.569031954,3.721936226,3.984612226,4.068248272,4.307722569,4.711974621
8.0,10.0,9.0,7.6358094948869875,0.5887611583792649,6.24636510019847,0.3664009869,0.3950205147,0.4583644569,1.157784343,1.238618255,1.363373995
5.0,8.0,7.0,4.862705553531828,8.607425528263706,4.756022933479946,0.7497227788,0.7554317117,0.78939116,1.305147052,1.490784764,1.885350347
8.0,8.0,6.0,2.0057656317576456,9.638078481757246,8.609619011490306,0.3498762548,0.3550792336,0.3705425262,1.025362849,1.043770194,1.052115083
2.0,9.0,2.0,1.632712226941253,4.795619542857862,2.416669969373461,8.594323158,8.953360558,9.098024368,9.613441467,10.380867,11.4795742
7.0,7.0,7.0,9.041328410685175,4.798670752992588,7.777231114019081,0.3409900069,0.3416487873,0.3583918214,1.004747033,1.009830356,1.056188464
4.0,7.0,5.0,4.730853164119678,3.1826651812345235,1.5005791083780022,7.350580215,7.379946709,7.802371502,8.583695412,9.558588028,10.13395691
3.0,7.0,1.0,2.2503083772208976,2.81198042210787,7.509823631318472,2.759638548,2.766698599,2.981042385,8.77086544,10.57304096,14.1131134
3.0,4.0,7.0,8.129066231526338,5.482218127202938,5.477685898432172,0.6268145442,0.6274494529,0.6733301878,1.847883701,1.853077054,1.988821149
5.0,7.0,3.0,2.236840022061873,9.769581963254717,9.191762745859256,0.5980627537,0.6029033065,0.6377187967,1.248674273,1.622132897,1.640025616
10.0,7.0,9.0,1.1881968554677376,0.5942727740853091,6.88242367468461,0.3954524696,0.5272914767,0.5554109216,1.331193566,1.581564188,1.687867641
3.0,6.0,3.0,7.5079838371452,1.7234997445146236,1.4934716089853783,10.47265625,11.19146824,11.32639503,12.46889687,13.50600052,13.68224239
1.0,5.0,1.0,5.664504449522885,3.5375417624362275,8.319204307497404,2.083731651,2.090114832,2.271100521,5.978206635,6.066269875,9.589692116
9.0,7.0,1.0,3.1652936974565806,5.225405862410394,9.765365550433827,1.470689654,1.471858382,1.546677828,2.65910387,3.291145563,4.116344929
